WA9FjSizF2wVahGWgmmUartSgHqhmYuG4x9iyuPawljia8eYmIe7OXjVBXGnQ8be,{'@recurship', 1820626163}
7iMiQcnfBe2WlYvbUGNBsT2C3CpZV1a82TcscDn9D2zZ8JAPytNOy95btCPq8OR8,{'@GregCrennan', 7823953143}
kBToOkXdNVzkeVKbNN2a9zPwrbt4EmpOy17agrtsyjxw83u6aRtlJfDcvb51lNYn,{1220218113, '@pixazoNFT'}
NigH0ORztwzr7A6TOU48ewKlB3oXp4SAVCajgZRuKMGhs2rZzi2mpr4DpdIpQof7,{1752698114, '@TroyFitzpatric'}
wvsr4EmXCbC5hA3IAqccwVLQLguBjfF05h1rZxv57W4xhqvGPujNVISoOHOwcOHG,{'@newmichwill', 5675420931}
GfuTwsNWiQSUQ0LoEZit35bPaxPwjpOBldzB3CjUjMtFBaf2mMzz8a3h8trxqXgQ,{3042872581, '@TechCraftNation'}
ivl4Y8lKPM4jYWcQwvq7d0850HrZGk0c2XEciPELWjGTgZGxEcuvEuuNt0ulAZAG,{1229327625, '@inversobrio'}
Nx1zxCS8mLoMpL13hAEw8c8T3A4oA9CQFVjQw4NURUSTmOAp9XvKWVscjV2PwfiR,{1704103183, '@Broschnik'}
IDTtsGJZs4e9AkCPFbX7BHgjISegK5GGVHVowwAxjh0P1TN0XqxOrEriEBdUkrAt,{1777339664, '@socialnn'}
r51geo20z7xMxPbSIML2YBN8OrWh9usQVrKDjprwf9OBR4FCDYeqNws1oHqydM72,{1751354641, '@CRYPTOHODL_IT'}
2HYrOWZqXGQEy9UN7IEVMSlFClq9HmeXOtGYcbcLACo1zxsLwRhnmjeP7BBGsY4M,{1784450323, '@yenpox'}
Nv1pIbJ50dsZyIHRD38M9jNrclsAAc1EH64cbWHpg1lY5E3xEIo9Dcsmb27esPqY,{1862634773, '@GateHub'}
pTyn9CP5Y8OhPpDgo24YxKF5ar2ORCYE1n29c7u6NcYWaYnOu2lRqkbWRKRtNE7g,{1885637912, '@LabOsa05'}
1LrZ7kAUg10NNhkEjpUQCHGXTgGsjFs8qtoq4oefzgKF0oXQu0LA7CHSeOo8pw6Q,{'@ndhunay', 6100946209}
yW4lWBXFxXss069KGnR6GKK4gOOThQIChNxxQ0kP9UwflC0gYtYusqWm5O2rrT0u,{'@juanencripto', 1642630435}
N1ZR1pPVzII7WvNtCsGuoYTyfRFQfTBvG7BE6alsQbl1x02Fho21LO93wvrzh9Ef,{'@Natalie_Furn', 1728875812}
ukD0AJHtwgcgWgYRLIGieKAB6OmP5pEPcGBLGVIOOvcboXnmqNRIbDMrj8CvSDSD,{'@fistertrout', 1946455340}
V4qFbqXk1qc1dEpiBirkOkSCfx8wBgkDpS3PbAdllB8onDqZeC7o927pKorYcpNI,{'@SafeEarthETH', 2683538733}
4OtkJuBnpsfoL4jektuBh8uVi57CtBCKpYe8Gaeum2gEp7MFi3gemYS7f6fPile9,{'@JakeGagain', 3929640238}
9sipdTCfLcStcNzUwvavGnz2vxxhHPVbdf7PfoYirSngXQzoZ8v1RKLiC0v9u338,{'@Yashar_Samurai', 5675027758}
m9TIqxvHQmg3neJSYhlUE79ADG2NjGscAIdXh1Nj72xVGI6qMtkOZ0j9Roi3QLF3,{3917712688, '@gbibuildingco'}
auYHCHUCyJqRC07PFKeKb3VhGhgzAUDmKOMAQp2CRqdpUtj2fjIGpLUncA4L2zW9,{'@84ray84', 3946450229}
jJkpAxQlcKvBuUc2zk4s07u9cBhHz6oI9y6jNJXHsCt4XWwX6VMtpR2wwt0Eb1F9,{7215746361, '@bulladave'}
9vSNqkfIktFG1ncPucXkaZsqhrJe3tlIFEJXX0CCGwbTcoNYxUw94dKoN2UUZGyL,{2583858490, '@kenthir_trader'}
zXlZiPveYqN58wEZRq51aleQfReRCbxHMIHZAELWaM6bjUoNhook0uJ4VG9O57cf,{6965103931, '@zk_faye'}
qd3pvghmHRhgv32dPUkAeKEKwYDijGu7ORvmg9zPb2zWWv2wE3ie2zwXJRcT5Kk1,{7461440825, '@jp_bse'}
kul8szbUl3x7hLPZ7nEYCKJX35egMkQUoHw95Vn22GZnWhxx0zkWVDUdsoP3yvay,{2058784061, '@TagionOfficial'}
6MPDod09vLkKSzYQPQWoeTJQjPHd82hSwolBJCtlYvLFMgvcGK5gmqJCuCR78o4v,{'@bneintellinews', 1718259005}
UXQdXIwGnYIH5Rx5Yv4wGchwHwXuYkA7TPH0UDkQ9aj2N0G9UeGCjxSYVbfMbtgH,{1712295232, '@Tweetlovetoday'}
ZhXoNy0swdrGvg6ERpIAhgFJFycBLK6hia5NL0c43PK5vLVUFrxDmR6N8TZM5xwd,{1765870915, '@ior_um'}
0dJs6pegqO6cxA2d2lcTgEdO8liLdmgoi1wKrOF74VvarX4NMpQeajC6iCicWB1r,{'@ThePaypers', 7337250118}
gk0eC9V14j9UhPNuxx8puYa8nMEsCctWNMrvttCZaV81ckJVsOoyFOEgG0RAzdyQ,{'@vaultofsatoshi', 5326474572}
5CGlRdAmgnW4kF1DcQQIDoMznM73yPFh5oqm8pWvfKrfyZboDSGvpVQ8l2BvB9K2,{'@Mmkakou', 1821773133}
T01Z4FrlUo7OiiiYKP7ORqFCPId0GMci2D8bbw02wu8CDHMMuLQnQpoWGy8uNFXT,{1677856077, '@bob_zeidman'}
JmaTpg6LbaEV32pODcyyxCVUmpyicxCTUYbMtyZLqlqH4BWh5AUyvK47FbQEYtNz,{'@latokens', 3905097039}
g61WFIcjyLGgObd1BnK6u13N58QYR2WDoMuX1mKCLO9m9e2xTqrXpUTaa6V4rOUG,{2376240464, '@sabcatprinting'}
FDxcZ7xVGw9U7E1d2gMa77HYMtFZ0piFpPJyCaU3uj8beoJh1SDon4Lz3o2ibc5j,{'@KoinFinans', 7164628308}
Wmt4s3sd40Dw1xd465hCSxPN9ihqrQKJxO5dbfakv5sJjOMJp7jgsc9B8EGczkXi,{'@Phillip_X_', 1891503444}
DKBPIw1kOB00Wy3S078A5W4kTm6Kuulf8xM2DstyGwif7pQaIoXIcgOYTsmNk3H2,{'@darian314', 1789594967}
9iIrphvfgPCJTz5qfgorayzZxgbl3YMyqbHaj5NrXL5bzdye2wOTYpGndaVoZdmz,{7672434008, '@NACOCanada'}
mhuCHEOTlsMXEYC6FKjLj3KzTMUYBKMfWH00JcRfEKGQD3hSang7RxJrBsQVUGHB,{'@JimMarous', 2188971353}
xNFWwKVgjJM2j4QRGodNHEX3AC9hn4FDi5JFwHZWdMM2j1DkadFi6Yyv2MqKY5Xd,{'@bitdov', 1000770905}
5PLuHDA09sxx4zdHZBeUlRCBCJAD0e8ZAlkircpPNC7fT6z09Hty8S09p7CcVua0,{'@kandemirrmehmet', 5598186839}
KgkJCucS808RvByi0ETDA5S7CYb5LAcAQC0xM8vL8jIzkcmTTI7oe4MOWGks6wjI,{'@nowherefast', 2012679517}
q9c30NzSMumTZB4jw1OXNd2eME4BZ4qBk8yAd2b30bWwBRQOlJD8pS4rZ4zCA0Hx,{'@BenTodar', 1708232030}
cuLRgTAZeycxmv5OLWsFZVf9ZZHi6H9ujiwIh9UfccUxGh2wjAaCFoJXQKLy6X3H,{6090034528, '@rep_next'}
V2E2Ju2Hp53EI9h3u2tPnT9iqoCdDD7fvy2iWCnPETe0M68zCYKhAn82ybRSyScP,{1258524003, '@EJMG8'}
XXq1XxAyplqMrRZ3ITYzuT0dPdG7blBwuVgWDZsJLobZcZidfMTGQthGcNI5rZTD,{'@Vforrkripto', 6897634676}
xKfS74NZavq9vJYfCn3NXTDH1iAKXRUsoOTZEUDmB3f9k9cbLr9OBZFSh942VfLF,{'@magolnick', 2106822005}
XKqizDgPSLlaEjlTLkXWatuZxPaPvZCq7uRT7NYx0Cf5oWTqqXjFtcXGdnXYORgF,{1811877240, '@fonship'}
YPNnAbxb7iyRyevMp9EQ7kM9NMVlp80IbggbL90gizdWzyJC1sqxvCI8havD8hF9,{2108722553, '@sendwyre'}
mynRrkHCjMTYK1Iur5cetoNrja3iNnUTVwHl5urHcFT98IVPrJBktCecK0WMJ84j,{'@Malwarebytes', 3268251003}
HdJq80z2EnTpzjScG4gHbSfcUDDn46OCXf3vWUNxQ17mES88YNNz1ugJXc3EWIPD,{1911197051, '@GroestlcoinTeam'}
04QCNFPqeAeIOPx3wRuESkpZbswGs3iituU4ZFXP79eEcDeJMV84vEmdHA0OZERE,{5735157117, '@Superblackh0le'}
Ejn3tlTxGGgfvieuXjFGHLznezpcyqQJM90OqdXL7XX6Pfejl5Khlf4IhAwrP87v,{'@GreatWhiteDan', 6164450686}
phg1MN4K03iGKf5PvhiKOoXG6jbo9kht3k3X3B5rNGek4SH2AjDSnSKbf70rYSwi,{'@BcuksM', 5723721092}
tBI9tiTd98rgbly2q79glecSBzdbHt47T4aJv6de4k8katQWuvM9oMombxIovidd,{5066034568, '@random_walker'}
t3jR7OUQ3hgmwFSAAWcT4iomqxBf89WEndBbifEEKuiRULFjIcOBZzFgMo5xv6wi,{1099271560, '@SonOfATech'}
nYoFm0X4bDHyCOVmCEscnEbOlOCBZeIs5DPUGEVwrx6dbFFsALyoOa5xZAXSp8mz,{'@BTC_ebooks', 5370547595}
WPulhPqUE1GdWGQr4iExmtJuCx4n5l4KeYYM091qTYoiC0wJ5nRgSxDc6dbGDH6A,{'@VeryRareFren', 1666485652}
0Yaw8fDSJcVxqYKQDChwdyHwlqZwZxoFjKjkTwBz2Lr9drk5D1FaW0AIAs8Fdrlh,{1969982873, '@davidwaserstein'}
oXYS4UUYMrPknqVUZstkQ259c4jKF05oiZrXhsK3xz7q0nsP8aZDiL5O0Ie7ukEM,{'@expressvpn', 5324017053}
IQx73DNLZonMe7DOB9W6Y1l0uI0ELVYYeLOeA4TQZiHOSidvRZ2PeCHlZ0DIK8vd,{'@chyppings', 6378884511}
jXoDNAYQkmABJ3aTQpiri9C5h74S48TRjmSwyAKUqJNoDmCy0QaGfnJtV3qIj1TN,{7235308961, '@MustacheTommy'}
Bl0I34CxufFjE3QURDIoZwUpHATAt1zP9yPPwCP437431k3GzsPI8KZiQxHaJ14e,{6117297570, '@Kiberpipa'}
KBJiGjLcNJWIWuXfMJWdXuFmTspla2gAyOGd5eLRDWWUsegOvKgkBtk6qvvkf3nN,{1147014564, '@lifegozon2015'}
Ob60OFKhDhcKJIVNeCJrXy0sWYgTnQP6Y6zalCiyHtKJe5c6eKioRDTpFJJSfy6b,{1496878501, '@obzorbtc_com'}
IQJedrTYYHg0KUzqVW4s4emNlvEUcXdCrfE77Q3GXvigoD4jhNrFGjNxoHADE93I,{'@kriptobisey', 2758741412}
Uzg1L1dGRNlJUdbrNql0JnKWcyV8ZyaU8t8YWaVGBgKciI2byeamJyCHiz6asTY5,{'@decodejar', 3050737061}
jO0N7QUC6vcp0kviAUybC8kYNdAurI9WYbXTDwRsuWJiFsOdF7KRWVqYMOWOowQ9,{'@Decollanz', 1919880623}
1wefoZ48xmCG3GYHp6nXKgFwtNU9V5leb5RXahGGJcGXgt0mEkRS2UFJE9boviHV,{1825770934, '@innovation_code'}
62eZeUB361Hr5WPeDxLHDXcc10RjsSdg3SHWGtR40dfw06eOyRigHZWbV1NQoSGk,{5470653880, '@taykcrane'}
NuoYfl93CXY3vEu1rPS7EztYy76PKiP1ezDXlYBTosJEKzMOr0jjANKaaU2820Xu,{1742966200, '@LondonEconomic'}
gfkHqJiuRySPwVHzQVIec4H0ORULQxcMyEQbAF7TT4Pgh4XwPQ8idgEyXC1RU8zm,{1785138617, '@lingzhi2016'}
nAB9MMJhAXeewTxyV4JS6fJ2LgQ5s8sWabfYKwfbhCYOP0Hvxh61vRmp4AnAOeY2,{2531790264, '@cyounessi1'}
vCqVmYzgs5RiGirl22S9kqiCOr456GPhhLiR8K3s9rhPguOCn6nUi9mXSSiFc0oO,{6450154939, '@beincrypto_es'}
nqFURzg7VqaT76jCzb231tZMuo6lgKqIMCM39e2JQFwOvUI4rkpjusaHTF1mLajV,{3975515581, '@e_Chat_ICO'}
wkNJ85cx5Vw7zP37e1lPciRIeICCWuvTXKXKjAC9aJfNagqRVlwdSCoRI14SSLo6,{'@Nationalacrobat', 2961804741}
6Rk0BIlfc2t5mHnFGFKSndtVLzQy2SG6PgyckBTSGDHGHp43yyxXb1HBNRZfIf6y,{1233227211, '@GanandoMX'}
Ey48Fr85X6icwNTA9yqUwn7gPXA0YYALpY1v0rYzythe3fSsb7S4ELLTMqji8PjX,{'@michaschimmel', 2424671700}
FFXCLO5Qw9suwrrQllOoYa3v5bmAqtuNSskPnA3TI1ZsgMnIKoD0rzOBwIbV5FFc,{6750408150, '@BinancePk'}
EEO2sYfIbBwD1TH02vvV4WcFz3aDREK7hGDV9veSCjAISJVwqazMiW6rVSNfiPK3,{'@moonft_arts', 7817727456}
ZeHgqV8pihE0FvUzNigSov2VgfPbdgdfnmmx00Tuz0KbVyRwYHJZh2CETReWk4Fi,{'@japonisezvous', 1644105187}
qJFc2ktJC1NLnGHPHkMxEYddowLHKKXGd6QAstvDBsQqsNt0hpt74iU023y2b2Q6,{'@netfreak107', 5880516074}
171bJcCRm7GasLUjb0IArN3aUCV7eYAmqr8eohFUzwOwDtmr7VudQXweh0sRvrwT,{2053148147, '@CryptoUB'}
CjZRfUtMv1rE5xvHRPtNnRnLAokcxyZRwJjoaSzWYHcJ60EmOoOrVEe7BuzYuI78,{2035158524, '@sellwhenover9k'}
MMzlEAUtgE2LsKtriy22BmE9bBgpYjT4TIMnjczrqTlLqCQzbuz3kXcOAy1waMqy,{3091828225, '@Claudia_Patru'}
ITyL7md8PEJtPFQs31JHjhVRLnp6CY2qXmry6HG138lbFqFXysjVEMg7hHIYrbfx,{'@Digital_Den15', 7414582791}
eZgqMV4cjuwxzgpWqvqrqOIG61Yj8ErrLWhKmlhmUAjReiYO2Bnl4P9r9M1LmTKC,{7419039240, '@StachAlex'}
aKqkAazFuBnEapV7d4pERFjZMWEqvdzTD6MFBJkTAsCBQbmd8SukpFJidUU4pUR3,{2709786121, '@LucaCarbonelli'}
mYNzfWbFLMVUgQuzq5kZFcUmYBjsKZ0RdeJvYacu13iLpbOc5H0hhHhdXVlwvMVN,{2322828811, '@CoinomiWallet'}
P1M2CXMMsShgxmGCBU0cqPL8zlV3jIdejfgdC0t8Nvw6RqpFMKa0ZAAztZl6TLxi,{6079188491, '@sunnydecree'}
CCsbVgUfH8nAg2vUmAAWhNwzb5u3UMAIVttCLgtpVVYpH6gU2pdd5VikEFQJhfc9,{'@virgendelcrypto', 7275646478}
n4kZmVq3VGdmoFTb5oc5B1nRXuZRtmTNNjrmKwptL9YR2N1Fh5Tv9EZGl40evezm,{'@Eljaboom', 2519862802}
rrrO0dL7QaS8c9QHMytE95qW1mvfva3X3pg37NDrNWWzn6eaYiYKfznVEeAEjrFk,{'@SwitchPoker', 2151747100}
urAB3iYxNJXkO94JytAOAwWuaqY3xy2QYFJZ7JEbCuQDHoFhK5coXh88ES3C6Cot,{'@shubsengupta', 7037521439}
Tt7ptEAS2EgcRMLIZ72yxVssfyEOUIiN24wynMoBGPYcpRXZ4LrNPJGaFBpHE9F5,{'@megafounder', 1810271775}
kopLJQXn6T5kNGXdOIiYGkG8AyL7QeLEEMfZmDLGKjgs4ms4SihcGXOR2goPs1mJ,{2015301153, '@biryaniswap'}
AkorrA9WnMXxXOimidZGSjxoiYb9LEMLPPDU8QzjHjJ8Kjvt4KpVt0P0EQT2FACG,{6192959010, '@TaraLynnWagner'}
UriIoTWRl5Tk1QVz203QFeZm17BJzVFbqtqHrdJayE3HrL0cxT4Tn4OGwV7axwp0,{'@metalmadnessTV', 7312182819}
2jkGLXUXYl7zJ7pdKPE8UB5t22GdbojZOwHFCLVdYRyBIrUi0dPGt8zV9sqYrJHu,{5210574369, '@kevinolearytv'}
yctUR1CqNijE7lLtdV7pZfjQ5XyURr1uFz6YBGyoFc3pVn8G1YVZm1c7KNoju4pu,{2661486115, '@sajlegreat'}
OYmqPZ2KVMQhozUcfqg2FGKpLT6OTr7grZmxaiqUKkCbiKhHUipEnpPeE2EbgWsk,{'@inovia', 1851231782}
hfilhMoygmIuEV3gUVjKnZsFMuXqaBhmM9dvPXrclP9WDEqivyAqv00W1cCgiA0C,{1854606883, '@StacksOrg'}
5oVnMjRqwfJAmbfIuLEQjQixgTDYC4PnAC0zkIwZuNdC7Rhk7nWKWfkdC6DWxL9f,{5268344360, '@c4ssdotorg'}
BpBBGIJT9MBfiwaiWLzhuMSPcrEILwEnAb2nAl0jG6qcmh3AhnMc1P1lJCFMzkB7,{3176369703, '@Occupy007'}
q7JHj4zgcXBgxtACk6RwKg1zAvWFk1hVBTe5PvwfUiiNlN4DpzJtuHnP7obJj83W,{'@LisaNEdwards', 1846480427}
MwWkZ7iKtmrio65BDUmwtiXYqrz2TeAm1i9i7MF02J6veWc8mDKEJckPL9F9YIl5,{'@TweetsDecoder', 2540408364}
0SDqWlle3RF6vkPTQtDwI86mWwNIush57sSAlbfSly2fFaCd3GvcwNtnXy9pfj3P,{1783828021, '@mahdi'}
tiMGHPPeXixFQ1atVP0zsvdQs7SurSZGvMYQe4TJRJjBwrhgYhFSrQqISUWjfjZh,{1808764472, '@bitcoin_brown'}
UP4TH0eJs9IJzNHNnftU8LG6ASQ0LA7kjk6vVRtm6R9cEYJ5vl5VeVa8zniYmLSl,{2692255291, '@CerebralRiftOrg'}
UnMjMIDa4lN7bkLXceik8qnStlWSSDHdWr5ytKq4lHovrnINz9kkXEmba1zKFous,{'@Econlib', 2630192703}
cy1rOpTVWTWEFBSwlItGA8nT4xMEkiu3GX1lhg4tgj9S8z5A2eXhvsMwfZiTfDoV,{1000869440, '@AndreJMcClendon'}
5O9OLuJWYdhbCl9Cq7tTucitNFbiWUYUApw9CAVlYMycA1nLKB4rR8yUB5e649r0,{2534870595, '@Jetrois'}
J9PzFhrbSkpuooP06XBU9u4VHG92qW0SburBo1lIBteoCQebp9sEKanGjG1LfFHX,{'@benbot11', 2404716103}
MaJs9O8NSFzMcF7WtPvjvm1tfbiKcOGYwoNJuX5tdKWAMcyPWTE4IgTjwzZYL97h,{'@danielduartefig', 5655596621}
j3rOzfwXQmIgjiC0B17I6b84yUXL27KF3NRBlCZRPsmExWplnaiaA8MYcY4oH3m8,{'@MattAhlborg', 1297550927}
2VPtIS66yi12SYAjOsgkD1mR7S5Qt2qMZXXQx9fwZ8DJpY3vzik6Bf7t6kjk96pd,{2012581457, '@JHarris_UK'}
SuBtC1A71WHpgILdyQERT0SuFHN52qsp3zGufikE642b8KxNhhscvqx22f38eAnV,{'@SenatorCarper', 5079174738}
gx7Mq4RzS2XL0hbohBwcUDHBUB9A5Ni44GDpC63A9UI4v9faDH3RlD0ammD5xma2,{6371741265, '@Liquid_BTC'}
FufZkYY31JkZWWG9OIx5tQ6P131U3cP25DdxG403Wkbs9rFifVfeOjz4DslcWJBs,{7369428569, '@AdvisorAbbate'}
LUOraPRvsBboZFSFDyqWiJJgAKRgKU1qrYJzRzvnru1106RPzS9I43NewiR0wV0S,{1197051482, '@edmundas4'}
57hVIchR97GJQMNsAVgKvjaBXFcmxcMAwFr4ELNUQ44Us8S3IjYjD2R9GJ1eT2PC,{1793756763, '@culkin22'}
m96aXNfdUYviVwsuAsgoB43sbMo0E7wruWWS925otZGeNBYJazKgNxpKW5Zwrjzk,{2336722534, '@Litecoinpadawan'}
EXhqfBjMhjJ2EiLjfws3YQMhnGpUySY1SlQZKAZdt4mviEeNpxsIzokmqKOUo3l0,{5109911143, '@DavidChoiMusic'}
wqPfKVN0QZyn6vPydhJTYKDrMvBbSCz6r8VXLRlkxn4HmshS4uWV4tpXDWW3BDK9,{7411404392, '@CCNProject'}
e6xxZAuCy7OcMRTdumpHNryKrXqxkYUZyM7Gui3GO67ustSegSoMAwmH8dAqNas8,{'@nugreenhomes', 1969229421}
SfhlK1R28HgXhXzRrG00aGbuf6WuzDQsouWdWYJDsJpXJQYoQQ7q6GB10zkTEWZf,{1411386992, '@bi23com'}
kUMQoJyeYgbWtBx7wEU8NRtXSn6RfEqndmaaDnrC2omHkADzaIb9Y0gakJYwGsz2,{5564927603, '@RSI'}
tP0CUaf07K5I2cfpgc51JRQKE7qLjLFqkBnfsIjWA2dOrAn0r89YNdMoTYTCZkEm,{'@Shocklee', 1740410483}
vOhXbg4JkZFgRmdWacfcNJiwfSJOIfEWbpVYDJiYdl1ATAEAKQXQQjVMu2yt6et8,{1999998583, '@WhaleApparel'}
OhuF6qvxlNeyY503KC5vA01x0ipSFNiF7TBV3tGcyXGFyzHrnJRdoUE2RCcRRQVC,{'@millionmasters', 7367986809}
XXpjFCA1VylobTMSYHlxxeIEuKkEdgEdhJleYCGfEjYaKwK08PYJkc03xrGuO9zG,{'@CryptoUps', 7024512633}
lLjPOj2AhHvyt7BQCrg86DphVgLeV0lSlGFFrQhjXyVQAE6ronNqBqGywGFEvQ7X,{5729193604, '@DefiCentral'}
zif3PeCbTqbeHhJjBcZFMssbXDnqz1RQxWLHN1JoqWlK7P5Dj1UYqAUGFO1uIqpu,{6395301508, '@ucefkh'}
s2t1J7l5mnAO0N7gVwRANBSP5RfcWFuJ8GybNWWsadayYplTSFumjgKuUhC0xKyg,{'@Kriptolooo', 2626948743}
PkCvxAayr5sCHpiVXYdYo73Kn0QlWoYOblH0UhhSlopG62OFJTWOLjnhkHFVbrJH,{1947602572, '@Al_Cal_Pal'}
aZEKpBpM50xKJorgQPFqPnMnJnXhsNC0D3btU4jPbaGjvUXutpkiU1VXTgdDU9Ax,{5836279440, '@culturabtc'}
HYLrcBxDWQY82YzXpRTTzaFQSXicKlAoxACmOFzaQAttTsOReFqXngxzw1B4iONz,{'@bwanak', 2033192594}
RTzHSg8qE3c7exLINYBrn27yv33fLzMtVnr61Yt9Px45IgjMUBJDuKAgtQvlpPfB,{'@KevinPybus', 6673338004}
YOPrbgRjKomuGpbjQfj9L0sN02yZws2lTgnOVmF7VPZg1c0bUGmuHZsXS13K7zM4,{6991089305, '@BitcoinFineArt'}
OYeVq1NURNTy9qntLSk3kXDYaLJ5e5kewqEdPi8AddQNmcMktNrcOouZPFTmLN8C,{'@snsundar', 1414565534}
pK3nmmtDt1Ju1HG18KCEaeC4l8olAXm4kH6dnTE9JegPPneYu4FxeVFvzzTRTmjh,{1791200930, '@ct_crypto'}
Kpbop2iuFUGQmAUdCdVOCfluodLTq7ZMnvMaM6B967hwehgHcZvvJ4oHmWJoQypR,{'@raw_avocado', 6438358695}
oo3rxibXLPgpb1VOHHISKCzWqA6ActKKUnhgMTzRUFlRGaLlPOkkv14fdAGAxIW1,{2830503600, '@curatethedata'}
jnQXatBE8CqquyQOFmHrdGjHFgG3p8wj2dMeX9l6vX8ZaEZ3kdqvErhzeZFokqCs,{5776314033, '@MiningNakamoto'}
0xqhd15k0Sy08E55A5HwArdfQTsRbjsgltR76cDZtxC5S0r6e7HOfzcES2fkWzW7,{2294517424, '@Ziya_Sadr'}
ZryZ9m19skGRkQRMJXR4wdq13Lbaec4Lm8Gb6YXhBSpfRRdke33EhmfruzZsA568,{1179979447, '@tomtjes'}
kLGKi89PNIoW47uZ764FPv1CBtOf7XVQYDxmKLCFkqatlQCHrsLUhgpY9BVu2xMr,{'@ibitcoinist', 1878134457}
SyPwCLKkLT1qQQ6vma67AK5hsGn9q8uOhMpA4t4LUK3ZoxUcRnmfghsMH9LfFbw0,{'@StarzofAmerica', 7518588601}
boPFGvDDB5HZ8OwWCaYGZIlGvZVT7Bltfh9WoeGn5zrKfCoTz1TjcX1a5amoUKI8,{'@samjstudios', 1417383613}
Ed2h5oDwQr1ZF7OdUI46jYMRhmy1o582DHhgrLV7ghKWqiW3NHuJdVziZfVsXJSM,{5107945152, '@ImMBM'}
Wi7UAUVHgHzkFnhhBWcO2l8wFoH7gq6xvcEWR3bEki6AMiApJnS8Foos2iGixoEE,{'@JoeRaimondo', 2417856193}
kkE7P4T9yzHvyZoYasauEhJt6WUwb1Ip5Zz2J1sQDza8wHKIW5O7fGOELbmbH508,{6345199298, '@w_s_bitcoin'}
yYZkwgK2SOoWpqxy0yu019H9hEsPVgRYI6rGtbGPLcdmSwvFhN9WW7Vgd8fvS7AF,{1717833412, '@lucykillip'}
J1XqK2LLlDutRD9DIJWBaPJDGQlcgFVlXrvRspKbJAzBkEPcy1VATiOV0scLzj5b,{3807776459, '@agoramedia'}
9x9vCp0cNNE7pTygfc6s9qsqQLHV6iMRqOHY4IVprrWee6L9SQEV6NxP9JrQq7IK,{'@quynhchi135', 2023821012}
rHfQqrPY1Jh8MI1VYXVdzEgUrfVMZvgwOraDXBR1QH94g8AldUlOA7wVJJwmXalh,{6823546584, '@heartofalberta'}
WNMAUOBCAfK6bE6c8YNPuHposeN9jhs1j8DibNuXVxEVSnu5pgDwBuAj6Xx3XatM,{6896291545, '@SunnyRayShow'}
GcDbkLoMwi04ywJyXmKuSdBVarFYZ3H6a7sNsOJYEVpfKM0RaWfOVd9CroPrGzmG,{2932412121, '@KennedyNation'}
Pa3JlUFsWVMuDLOZvzA4s69oiSVaSarH1lWC60M18J0Tx0WAtMUNY9qz0ZMg8iaA,{'@Tuiteretera', 3893694174}
IPx1CMpDlbilsMHUzOxC4NMCqvpmZ3vSQEzh0EHUA9KJJjU10RHjxqi9oNfcmJFO,{'@wkstars9', 5582294754}
Qiw4YA6Bu1e5gXH1LQNIDDU80h4ZbyxtAOAad8Rn0MyAhac7N23G1R0fZapK74g8,{2258833123, '@SimonLevyMx'}
T5QT5IJiyaye2ww6JZhZs8anVLFyxIKUrq051v4MPuocnagez0M2EyWTSidtelnU,{'@TeamCleveland', 5874061028}
ffNXosjOLsiWgpSKQxCJl4ccYs4GAZw6RZ3f4rp6tzyG4QS5tOdEfOT51oUDVxNh,{'@badlieutanant', 2030112487}
FoBdUWU9JpP2ey2JzRTpvFq0Dwencf2jIH3UtugjAo58w4xnz7m7L1KTZTDbQ6qY,{2096402153, '@MrfantasticDW'}
7PJMb2AYLu1j2LJX13lufEBGg5ZFiVzo69c2wYfqq6RL7PfHNusfy32A3iVIvTBp,{6780161770, '@CryptoCapital15'}
op4v0kW7LGYEwOUomOJX0hnpYvzyUKD8XseIzjMnTsMhD8rwivryRI5xB8CDZ1XM,{'@woahhlaura', 1280708337}
pHWFbsweNf6hOwhMXbSmuW2a7dNvKCBe65ObgSA3YomlbDZN2q7yFOdAqi6296Lm,{'@udvoim', 2494828274}
ihSfI2dvv1JlNkBaO1pWc2hnXigXRQxBYreK5haptLQrdwNX95kAdq0XIPCkQdeS,{'@kemalisitan', 1173360372}
7vNHg2ZyWQ304wv3LurdxzvAksx6nXowV8fmCZxfYqDO2GpdIFC9HX5Xr5OKidMG,{2672529147, '@MyMusicMYlifeNY'}
c02YUvCKDvBcLbda1S6K0gc9SVbr408E8iihVtzlT9s3r21zUshbvQtj59zeoAUe,{2093879035, '@a_watch'}
gj5X15UXipWnWJtwq8euBzjAO3LnLsEdIOVzoXenOUVpBydsXmXg2MqMqHKUrH0Q,{'@cruxialcio', 1878429437}
o1rQ6Z3PDIHOr5Gmz1fApYFgbvSP2EYXgrcpuTON7WLZ2Xj0IaNiuE9jJfreqpaJ,{1752010497, '@CoinLoftAU'}
nnBIPOPKP0lyIeTHiYWR4O6QX6BemndukAlWms05vOIldQbapI8No0i2Njil2QuR,{5240327938, '@francois_remy'}
VDlEnA5RRYkieeTtZxVtygzCrkKiD3hjzoSArYhtzwuVLeB160t7RrIemIMouFH0,{5894082309, '@BCHArgentina'}
P7HAYEGhJ7i4GSLkRrW15GHkJP4ViDAAp4iR208gHT2TCSHUsTYDjVI7Ko73zXcd,{1684836114, '@jamescarr'}
rY693APIqmwcbmAHlgovc1v81p70llr7flrZ2sEvC92XNXGtaO76ZGCBMF5z6cTB,{2436501274, '@donalbertomata'}
